timestamp, frame, x, y, z, qx, qy, qz, qw, fx, fy, cx, cy, distortion_center_x, distortion_center_y
133184.059724875, 000311, 0.73721343, 0.7017351, 1.0330604, 0.53569907, 0.09536802, -0.8376456, 0.047760937, 1436.0204, 1436.0204, 961.66284, 726.31647, , 
133184.076396958, 000312, 0.7378321, 0.7025397, 1.0382088, 0.5400464, 0.0938195, -0.8350534, 0.047259524, 1436.028, 1436.028, 961.6697, 726.2963, , 
133184.093069041, 000313, 0.7380173, 0.70322204, 1.0432016, 0.5444337, 0.09237247, -0.832397, 0.04662868, 1436.0892, 1436.0892, 961.614, 726.292, , 
133184.109741166, 000314, 0.73787886, 0.70375204, 1.048081, 0.54872453, 0.09118425, -0.82975113, 0.045821875, 1436.139, 1436.139, 961.57043, 726.3178, , 
133184.12641325, 000315, 0.7374578, 0.7041429, 1.0528772, 0.55269086, 0.09017302, -0.8272829, 0.044771895, 1435.963, 1435.963, 961.5361, 726.30084, , 
133184.143085333, 000316, 0.7371638, 0.70466113, 1.0573397, 0.5562785, 0.08952696, -0.82500225, 0.043706857, 1435.4697, 1435.4697, 961.4788, 726.3195, , 
133184.159757458, 000317, 0.7364023, 0.7049969, 1.0618371, 0.55958056, 0.08949662, -0.8228123, 0.042892203, 1435.462, 1435.462, 961.43207, 726.2472, , 
133184.176429541, 000318, 0.7350233, 0.70508176, 1.0664448, 0.5629255, 0.0896964, -0.8205426, 0.042181294, 1435.5156, 1435.5156, 961.42053, 726.2449, , 
133184.193101666, 000319, 0.7331348, 0.70502234, 1.0710742, 0.566422, 0.08985813, -0.8181483, 0.041531727, 1435.485, 1435.485, 961.3738, 726.2445, , 
133184.209773708, 000320, 0.73075193, 0.7048587, 1.075705, 0.5699758, 0.09016029, -0.8156605, 0.041191164, 1435.5194, 1435.5194, 961.30273, 726.2417, , 
133184.226445875, 000321, 0.7279238, 0.7045642, 1.0802883, 0.5736485, 0.09054552, -0.8130422, 0.041122988, 1435.6302, 1435.6302, 961.2708, 726.2371, , 
133184.243117958, 000322, 0.72508293, 0.7044603, 1.0835098, 0.57727724, 0.09075309, -0.81043804, 0.041291464, 1435.5271, 1435.5271, 961.23627, 726.22675, , 
133184.25979, 000323, 0.7218015, 0.70415133, 1.086937, 0.5809846, 0.09065227, -0.80778646, 0.0414725, 1435.4199, 1435.4199, 961.17944, 726.2443, , 
133184.276462125, 000324, 0.7179528, 0.7036087, 1.0908666, 0.58492655, 0.09005651, -0.8049962, 0.041615855, 1435.0032, 1435.0032, 961.12994, 726.2447, , 
133184.29313425, 000325, 0.71365434, 0.70295215, 1.0948563, 0.58907163, 0.0892439, -0.80204844, 0.0418162, 1435.0948, 1435.0948, 961.11664, 726.18555, , 
133184.309806333, 000326, 0.70902395, 0.70222193, 1.0987262, 0.59315634, 0.08829615, -0.79912275, 0.042094674, 1435.0989, 1435.0989, 961.0244, 726.20154, , 
133184.326478291, 000327, 0.70415294, 0.7014631, 1.102412, 0.59699345, 0.08699319, -0.7963939, 0.04228136, 1434.9993, 1434.9993, 961.0021, 726.1832, , 
133184.343150541, 000328, 0.69982904, 0.70120424, 1.105148, 0.6004986, 0.08546075, -0.79391325, 0.04242013, 1434.9878, 1434.9878, 960.98755, 726.1989, , 
133184.359822416, 000329, 0.69508135, 0.700918, 1.1078755, 0.60373276, 0.08369738, -0.7916419, 0.04247915, 1435.0414, 1435.0414, 960.92004, 726.18066, , 
133184.376494666, 000330, 0.68973, 0.70050263, 1.1107948, 0.60673445, 0.08169643, -0.7895574, 0.042402815, 1434.9955, 1434.9955, 960.91406, 726.1815, , 
133184.393166625, 000331, 0.68404436, 0.7001073, 1.1136574, 0.6094804, 0.07976287, -0.78764445, 0.042280152, 1434.9688, 1434.9688, 960.866, 726.15, , 
133184.409838916, 000332, 0.67810065, 0.69977444, 1.116406, 0.6119781, 0.077830665, -0.7859119, 0.042041104, 1434.9955, 1434.9955, 960.78937, 726.1897, , 
133184.426510791, 000333, 0.671939, 0.69952214, 1.1190419, 0.6142892, 0.07555473, -0.784358, 0.041504454, 1435.0145, 1435.0145, 960.7989, 726.1691, , 
133184.443182958, 000334, 0.6657785, 0.6994984, 1.1200173, 0.61636823, 0.072635196, -0.7830472, 0.040635224, 1434.9955, 1434.9955, 960.7479, 726.20264, , 
133184.459854958, 000335, 0.6593475, 0.69962275, 1.1213545, 0.6181378, 0.06962843, -0.78196174, 0.039918017, 1434.9381, 1434.9381, 960.7321, 726.16736, , 
133184.476527083, 000336, 0.6526248, 0.69986176, 1.1234279, 0.61957633, 0.0669834, -0.78106725, 0.03964976, 1435.0414, 1435.0414, 960.72266, 726.1682, , 
133184.493199208, 000337, 0.645722, 0.7002602, 1.1257343, 0.6205326, 0.06449255, -0.780514, 0.03972257, 1434.9993, 1434.9993, 960.6665, 726.17175, , 
133184.509871333, 000338, 0.6386435, 0.7008501, 1.1281238, 0.62120533, 0.061818287, -0.78019094, 0.039804503, 1434.9113, 1434.9113, 960.65173, 726.1652, , 
133184.526543375, 000339, 0.6313213, 0.70164734, 1.1305422, 0.6219456, 0.058879573, -0.7798306, 0.039762896, 1434.9497, 1434.9497, 960.6501, 726.17084, , 
133184.5432155, 000340, 0.62366647, 0.7025606, 1.1317652, 0.62267464, 0.055770166, -0.77947265, 0.039851595, 1434.9688, 1434.9688, 960.5918, 726.2376, , 
133184.559887583, 000341, 0.6157456, 0.7037517, 1.1332865, 0.6232437, 0.052958094, -0.7791889, 0.040339738, 1435.049, 1435.049, 960.59485, 726.2318, , 
133184.576559666, 000342, 0.6076016, 0.7052515, 1.1353587, 0.62350667, 0.050847005, -0.77905285, 0.04160048, 1435.0299, 1435.0299, 960.58716, 726.2219, , 
133184.593231791, 000343, 0.5992766, 0.7070102, 1.1375726, 0.6235203, 0.04929723, -0.7790295, 0.04364739, 1435.0299, 1435.0299, 960.577, 726.24445, , 
133184.609903916, 000344, 0.59082, 0.7089842, 1.1398051, 0.623528, 0.04797052, -0.7789504, 0.046343856, 1435.0184, 1435.0184, 960.57996, 726.28735, , 
133184.626575958, 000345, 0.5822585, 0.7111144, 1.1419842, 0.6236952, 0.046938755, -0.7786725, 0.049701218, 1435.0145, 1435.0145, 960.56866, 726.2683, , 
133184.643248083, 000346, 0.5738327, 0.71275264, 1.1437833, 0.6243788, 0.045917097, -0.7779452, 0.053328052, 1435.026, 1435.026, 960.57666, 726.3389, , 
133184.659920125, 000347, 0.56537217, 0.7144841, 1.1454709, 0.6256487, 0.044617724, -0.77676815, 0.056605443, 1435.0109, 1435.0109, 960.5788, 726.3355, , 
133184.676592208, 000348, 0.5568772, 0.71634096, 1.1471294, 0.62745416, 0.04275294, -0.77523804, 0.058986373, 1435.007, 1435.007, 960.5699, 726.3709, , 
133184.693264166, 000349, 0.5484486, 0.71804315, 1.1486841, 0.6298262, 0.04045007, -0.77334046, 0.060225382, 1435.0032, 1435.0032, 960.5867, 726.4319, , 
133184.709936416, 000350, 0.5401479, 0.7194859, 1.1501007, 0.63256824, 0.03833191, -0.7711712, 0.060687505, 1435.0376, 1435.0376, 960.6006, 726.4114, , 
133184.726608333, 000351, 0.5320434, 0.7206245, 1.1513833, 0.6353665, 0.03649185, -0.7689712, 0.060506582, 1435.0222, 1435.0222, 960.6261, 726.4958, , 
133184.743280625, 000352, 0.524767, 0.720961, 1.1518096, 0.63790524, 0.03485684, -0.7669934, 0.05985748, 1434.9381, 1434.9381, 960.61255, 726.4893, , 
133184.759952541, 000353, 0.51748735, 0.72118497, 1.1523777, 0.6401838, 0.033651482, -0.7652113, 0.059023518, 1434.9458, 1434.9458, 960.67926, 726.5035, , 
133184.776624625, 000354, 0.5099892, 0.7214496, 1.1533289, 0.642343, 0.032949343, -0.76348996, 0.05824851, 1434.9878, 1434.9878, 960.67645, 726.4997, , 
133184.793296708, 000355, 0.50244707, 0.7216583, 1.1544263, 0.6445926, 0.032498468, -0.76166284, 0.057566192, 1435.0527, 1435.0527, 960.6752, 726.5031, , 
133184.809968833, 000356, 0.49488088, 0.72183925, 1.1556133, 0.64718676, 0.03230926, -0.75950783, 0.05703674, 1435.5347, 1435.5347, 960.74335, 726.4753, , 
133184.826640875, 000357, 0.48733595, 0.72199774, 1.1568652, 0.6503164, 0.032365303, -0.7568621, 0.056574862, 1435.5537, 1435.5537, 960.7495, 726.4855, , 
133184.843313041, 000358, 0.48042783, 0.72237045, 1.1581777, 0.65401614, 0.03277893, -0.75366884, 0.056318805, 1435.5653, 1435.5653, 960.812, 726.4756, , 
133184.859985083, 000359, 0.47354802, 0.7226546, 1.15943, 0.6583244, 0.033620354, -0.7498746, 0.056272168, 1435.5729, 1435.5729, 960.7968, 726.47046, , 
133184.876657208, 000360, 0.46661106, 0.72276413, 1.1606045, 0.66311544, 0.034518328, -0.74560195, 0.056249656, 1435.5385, 1435.5385, 960.8642, 726.48096, , 
133184.893329291, 000361, 0.45978275, 0.7227635, 1.1617352, 0.6681754, 0.03531511, -0.74104077, 0.056151867, 1435.4237, 1435.4237, 960.86505, 726.483, , 
133184.910001375, 000362, 0.45305315, 0.72265744, 1.1628712, 0.67333865, 0.036099624, -0.7363218, 0.05605288, 1435.4735, 1435.4735, 960.94556, 726.45496, , 
133184.9266735, 000363, 0.44639978, 0.7224795, 1.1640543, 0.6785312, 0.036715537, -0.73151183, 0.056015305, 1435.4009, 1435.4009, 960.93555, 726.4295, , 
133184.9433455, 000364, 0.44005498, 0.7229654, 1.1652846, 0.68354684, 0.03712475, -0.72679865, 0.056116667, 1434.9916, 1434.9916, 961.00446, 726.43024, , 
133184.960017625, 000365, 0.43368188, 0.72324747, 1.1666106, 0.6884982, 0.037649162, -0.7220525, 0.05650657, 1434.9878, 1434.9878, 961.00604, 726.4193, , 
133184.97668975, 000366, 0.42720804, 0.72315246, 1.1680557, 0.6934956, 0.03821464, -0.7171771, 0.05710127, 1434.9916, 1434.9916, 961.0878, 726.35443, , 
133184.993361833, 000367, 0.4207219, 0.7229051, 1.1696178, 0.6986287, 0.038587693, -0.7121173, 0.057601232, 1435.1255, 1435.1255, 961.1013, 726.3605, , 
133185.010033916, 000368, 0.41426814, 0.7225742, 1.1713076, 0.70385087, 0.03870126, -0.7069326, 0.057814077, 1435.5422, 1435.5422, 961.1345, 726.34045, , 
133185.026705875, 000369, 0.4078756, 0.7221756, 1.1731436, 0.7090382, 0.038927846, -0.70170325, 0.057981987, 1435.5615, 1435.5615, 961.17267, 726.3529, , 
133185.043378083, 000370, 0.40231007, 0.7222603, 1.1754457, 0.71407866, 0.039328974, -0.6965285, 0.05824794, 1435.6035, 1435.6035, 961.1965, 726.2897, , 
133185.060050041, 000371, 0.39677346, 0.72217995, 1.177879, 0.71893585, 0.03974195, -0.6914655, 0.058543287, 1435.4888, 1435.4888, 961.24554, 726.30676, , 
133185.07672225, 000372, 0.3910688, 0.721799, 1.1803908, 0.7236702, 0.040276945, -0.68644017, 0.058984138, 1435.5194, 1435.5194, 961.25116, 726.28357, , 
133185.093394208, 000373, 0.38542816, 0.72128886, 1.1830845, 0.7284424, 0.040645123, -0.6813237, 0.059309658, 1435.5194, 1435.5194, 961.32825, 726.2857, , 
133185.110066458, 000374, 0.37988386, 0.72071475, 1.1860204, 0.7332995, 0.04071303, -0.67609006, 0.05930021, 1435.4467, 1435.4467, 961.3173, 726.227, , 
133185.126738375, 000375, 0.37439826, 0.72011495, 1.1892265, 0.7383575, 0.04059781, -0.6706004, 0.05894972, 1435.5385, 1435.5385, 961.3656, 726.23834, , 
133185.1434105, 000376, 0.3699075, 0.71960443, 1.193172, 0.74360466, 0.04003887, -0.66488767, 0.058080886, 1435.4888, 1435.4888, 961.36725, 726.22736, , 
133185.160082583, 000377, 0.36529282, 0.7191012, 1.1972572, 0.7490862, 0.03923689, -0.6588471, 0.057014517, 1435.5042, 1435.5042, 961.40216, 726.2254, , 
133185.176754666, 000378, 0.36035958, 0.7185558, 1.2013583, 0.754724, 0.038527112, -0.6525097, 0.056021813, 1435.531, 1435.531, 961.4574, 726.2364, , 
133185.19342675, 000379, 0.3554547, 0.7180109, 1.2056419, 0.7603163, 0.03784703, -0.6460989, 0.055161655, 1435.6915, 1435.6915, 961.4462, 726.17163, , 
133185.226770875, 000380, 0.34611183, 0.717086, 1.214967, 0.7710433, 0.03594932, -0.63351196, 0.053502157, 1436.0317, 1436.0317, 961.5138, 726.15076, , 
133185.243442958, 000381, 0.34210205, 0.7168236, 1.2202852, 0.7763634, 0.03500411, -0.6271085, 0.05262574, 1436.1465, 1436.1465, 961.57916, 726.1565, , 
133185.260115083, 000382, 0.3381917, 0.71660185, 1.2257823, 0.7817679, 0.033889573, -0.6205119, 0.051529884, 1436.1658, 1436.1658, 961.5718, 726.1689, , 
133185.276787125, 000383, 0.33433867, 0.716419, 1.231339, 0.7871012, 0.03246254, -0.61391497, 0.0502608, 1436.1733, 1436.1733, 961.57245, 726.16064, , 
133185.29345925, 000384, 0.33075094, 0.7163277, 1.2370203, 0.7920688, 0.030957727, -0.60766965, 0.049054388, 1436.1963, 1436.1963, 961.6447, 726.1741, , 
133185.310131333, 000385, 0.3274522, 0.7163685, 1.2428428, 0.7964124, 0.029698687, -0.60208464, 0.048367385, 1436.6093, 1436.6093, 961.6531, 726.16315, , 
133185.326803375, 000386, 0.3243485, 0.7165625, 1.2488211, 0.8001118, 0.029029476, -0.59717333, 0.048604425, 1436.6398, 1436.6398, 961.6381, 726.16473, , 
133185.343475541, 000387, 0.32172623, 0.7170862, 1.2551944, 0.8034034, 0.028649984, -0.59267753, 0.04955408, 1436.6897, 1436.6897, 961.6881, 726.16077, , 
133185.360147583, 000388, 0.31904873, 0.7177474, 1.2617124, 0.8066663, 0.027877532, -0.5881834, 0.050522655, 1436.659, 1436.659, 961.71155, 726.14417, , 
133185.376819708, 000389, 0.31616184, 0.7184929, 1.2683018, 0.810246, 0.026503425, -0.58326715, 0.0509743, 1436.6246, 1436.6246, 961.687, 726.1559, , 
133185.410163875, 000390, 0.30983675, 0.72021437, 1.2815372, 0.8191619, 0.023411231, -0.5709034, 0.04994876, 1436.5519, 1436.5519, 961.6955, 726.2224, , 
133185.426835791, 000391, 0.30624342, 0.72115064, 1.2879368, 0.8246073, 0.022802709, -0.56310016, 0.049203876, 1436.6705, 1436.6705, 961.68414, 726.2037, , 
133185.443508041, 000392, 0.30281788, 0.7224067, 1.294206, 0.8303296, 0.023066092, -0.5546646, 0.04866077, 1436.7891, 1436.7891, 961.6945, 726.22095, , 
133185.460179916, 000393, 0.2990875, 0.7235604, 1.3001698, 0.83592385, 0.023878148, -0.54620403, 0.0481889, 1436.8043, 1436.8043, 961.7057, 726.2042, , 
133185.476852166, 000394, 0.29505992, 0.7244936, 1.305807, 0.8411631, 0.025021559, -0.5380799, 0.047838837, 1436.7853, 1436.7853, 961.6891, 726.22235, , 
133185.493524125, 000395, 0.2909701, 0.7252759, 1.3111758, 0.8458713, 0.026567206, -0.53056324, 0.04794244, 1436.7317, 1436.7317, 961.70276, 726.2843, , 
133185.510196208, 000396, 0.28690884, 0.7259231, 1.3162907, 0.849997, 0.028472621, -0.5237525, 0.048761047, 1436.7509, 1436.7509, 961.70447, 726.29395, , 
133185.526868333, 000397, 0.28294492, 0.7264693, 1.3211433, 0.85376245, 0.030036055, -0.5174136, 0.049705464, 1436.747, 1436.747, 961.7142, 726.2879, , 
133185.543540375, 000398, 0.28036928, 0.7270364, 1.3249495, 0.8574172, 0.030819418, -0.51124364, 0.050156876, 1436.6858, 1436.6858, 961.7076, 726.2967, , 
133185.576884583, 000399, 0.27439433, 0.7278087, 1.3323965, 0.86466444, 0.030829005, -0.4989131, 0.04990671, 1436.6705, 1436.6705, 961.62177, 726.3428, , 
133185.593556708, 000400, 0.27112558, 0.7280271, 1.3358665, 0.868068, 0.03105957, -0.4929249, 0.050182015, 1436.747, 1436.747, 961.6349, 726.3487, , 
133185.610228666, 000401, 0.26793787, 0.72817576, 1.3389814, 0.87118423, 0.03163943, -0.48729149, 0.05083282, 1436.682, 1436.682, 961.5986, 726.35876, , 
133185.626900833, 000402, 0.26486146, 0.7282642, 1.3416865, 0.87411654, 0.0325105, -0.48186454, 0.05167117, 1436.659, 1436.659, 961.5741, 726.34607, , 
133185.643572875, 000403, 0.26216576, 0.72777957, 1.3433908, 0.87696385, 0.033663232, -0.47647446, 0.05266142, 1436.7163, 1436.7163, 961.529, 726.34784, , 
133185.660244958, 000404, 0.2594863, 0.7274081, 1.344824, 0.87984246, 0.034606993, -0.47100645, 0.05322043, 1436.7661, 1436.7661, 961.4642, 726.36, , 
133185.676917083, 000405, 0.25676793, 0.72730124, 1.346136, 0.8827265, 0.035188798, -0.46552792, 0.053285837, 1436.7126, 1436.7126, 961.4289, 726.3371, , 
133185.693589125, 000406, 0.25412306, 0.7272536, 1.3471516, 0.8854034, 0.035657387, -0.46037838, 0.05330221, 1436.7048, 1436.7048, 961.41766, 726.3488, , 
133185.710261208, 000407, 0.2515576, 0.7271881, 1.3478317, 0.88779336, 0.03611796, -0.4557117, 0.053340886, 1436.6935, 1436.6935, 961.35333, 726.35077, , 
133185.726933333, 000408, 0.2490131, 0.72708935, 1.3481716, 0.8898832, 0.03650584, -0.45157224, 0.05345701, 1436.6093, 1436.6093, 961.2933, 726.35406, , 
133185.743605416, 000409, 0.24687093, 0.72719055, 1.3486645, 0.8918134, 0.036533784, -0.44774112, 0.053497333, 1436.1084, 1436.1084, 961.2389, 726.34753, , 
133185.760277333, 000410, 0.24456087, 0.7272199, 1.3487064, 0.8938365, 0.036143757, -0.44374534, 0.053290658, 1436.1428, 1436.1428, 961.1763, 726.3487, , 
133185.776949583, 000411, 0.2419786, 0.72708464, 1.3482002, 0.89604855, 0.035299063, -0.43940243, 0.052692305, 1436.0779, 1436.0779, 961.161, 726.35675, , 
133185.7936215, 000412, 0.23923345, 0.7268254, 1.3473029, 0.89849544, 0.03422922, -0.43453646, 0.052080315, 1436.0969, 1436.0969, 961.1031, 726.35046, , 
133185.81029375, 000413, 0.23636301, 0.7264621, 1.3460547, 0.9012191, 0.03290812, -0.42903832, 0.051451385, 1436.0779, 1436.0779, 961.0443, 726.3409, , 
133185.843637916, 000414, 0.23077446, 0.7262165, 1.34349, 0.90748423, 0.029488472, -0.41610026, 0.04963132, 1436.1428, 1436.1428, 960.91614, 726.3396, , 
133185.860309791, 000415, 0.22793704, 0.7262143, 1.3419344, 0.91079146, 0.027506787, -0.40908653, 0.04848161, 1436.1465, 1436.1465, 960.9064, 726.3468, , 
133185.876982083, 000416, 0.22471876, 0.72581464, 1.3395998, 0.91397744, 0.025636187, -0.4021689, 0.047414307, 1436.0548, 1436.0548, 960.846, 726.35114, , 
133185.893654, 000417, 0.22127622, 0.725259, 1.3367965, 0.9160796, 0.025221819, -0.3971989, 0.048939228, 1436.135, 1436.135, 960.7588, 726.343, , 
133185.910326, 000418, 0.21775663, 0.72462857, 1.3336284, 0.91747427, 0.025758045, -0.39349866, 0.05230883, 1436.2499, 1436.2499, 960.76025, 726.3582, , 
133185.926998166, 000419, 0.21426556, 0.72404224, 1.3301474, 0.91917604, 0.025763191, -0.38917783, 0.054701287, 1436.1963, 1436.1963, 960.70795, 726.3664, , 
133185.943670208, 000420, 0.21010345, 0.7238945, 1.3274986, 0.92107445, 0.024532065, -0.38460207, 0.0556893, 1435.9899, 1435.9899, 960.7114, 726.2755, , 
133185.960342291, 000421, 0.20619822, 0.7236658, 1.3242111, 0.922711, 0.0229432, -0.3805748, 0.05692807, 1436.1084, 1436.1084, 960.6542, 726.2949, , 
133185.977014416, 000422, 0.20268756, 0.7233309, 1.3200004, 0.924305, 0.021008134, -0.37663314, 0.05801907, 1436.2308, 1436.2308, 960.6485, 726.31854, , 
133185.993686458, 000423, 0.19938198, 0.7230968, 1.3152677, 0.92621213, 0.018428667, -0.37208307, 0.057841424, 1436.1848, 1436.1848, 960.63513, 726.2878, , 
133186.010358541, 000424, 0.19629306, 0.72302234, 1.3101417, 0.9284315, 0.015025837, -0.3668903, 0.056396652, 1436.0739, 1436.0739, 960.59467, 726.2722, , 
133186.027030625, 000425, 0.19338277, 0.72304434, 1.3046489, 0.9308576, 0.011325942, -0.36109185, 0.054666754, 1436.1122, 1436.1122, 960.57764, 726.2649, , 
133186.04370275, 000426, 0.19073752, 0.72347116, 1.2990204, 0.9333113, 0.008033025, -0.35493025, 0.053758744, 1436.6742, 1436.6742, 960.5985, 726.28253, , 
133186.060374791, 000427, 0.18812051, 0.7238177, 1.2930175, 0.9356234, 0.0055773053, -0.34878427, 0.054103673, 1436.8007, 1436.8007, 960.5771, 726.3017, , 
133186.077046916, 000428, 0.18547854, 0.7240042, 1.2866805, 0.9379339, 0.0038867916, -0.34243122, 0.054824043, 1436.6782, 1436.6782, 960.512, 726.29236, , 
133186.093718958, 000429, 0.18283543, 0.7241602, 1.2800912, 0.9403515, 0.002760145, -0.33554727, 0.056030385, 1436.7661, 1436.7661, 960.494, 726.28265, , 
133186.110391, 000430, 0.18021217, 0.72433513, 1.2733138, 0.9427969, 0.0018976167, -0.32835937, 0.05753711, 1436.7814, 1436.7814, 960.507, 726.29584, , 
133186.127062958, 000431, 0.17761229, 0.7245713, 1.2663978, 0.94530094, 0.000828295, -0.32089418, 0.058585584, 1436.7509, 1436.7509, 960.4984, 726.3689, , 
133186.143735166, 000432, 0.17479771, 0.7249453, 1.2597702, 0.9478782, -0.000646139, -0.3131812, 0.05868508, 1436.6742, 1436.6742, 960.4841, 726.3516, , 
133186.160407083, 000433, 0.17203845, 0.7253946, 1.2529418, 0.9505055, -0.0022151722, -0.3051808, 0.05830116, 1436.7278, 1436.7278, 960.5048, 726.3463, , 
133186.177079291, 000434, 0.16937745, 0.7258936, 1.2458612, 0.9530736, -0.0034943982, -0.29712927, 0.057901908, 1436.7966, 1436.7966, 960.4888, 726.3593, , 
133186.19375125, 000435, 0.16678074, 0.72646123, 1.2387298, 0.9555065, -0.0044516562, -0.2892991, 0.057387892, 1436.8387, 1436.8387, 960.4835, 726.35846, , 
133186.210423333, 000436, 0.16428149, 0.7270872, 1.231685, 0.9578144, -0.0052287807, -0.28175196, 0.056390446, 1436.7241, 1436.7241, 960.5069, 726.3523, , 
133186.227095416, 000437, 0.1618684, 0.7277542, 1.2247865, 0.96002644, -0.0058728084, -0.27441782, 0.0548588, 1436.6973, 1436.6973, 960.55804, 726.35095, , 
133186.2437675, 000438, 0.15926686, 0.72868353, 1.2182038, 0.96214557, -0.006486004, -0.26729771, 0.052778505, 1436.6093, 1436.6093, 960.5491, 726.355, , 
133186.260439583, 000439, 0.15670794, 0.7295506, 1.2116596, 0.9642168, -0.006782832, -0.26014695, 0.05062924, 1436.6897, 1436.6897, 960.5578, 726.4369, , 
133186.277111666, 000440, 0.15423942, 0.7303241, 1.2050747, 0.966265, -0.0069477065, -0.2528566, 0.048447147, 1436.701, 1436.701, 960.6151, 726.42413, , 
133186.29378375, 000441, 0.1517733, 0.7311183, 1.1984941, 0.96835315, -0.0071440926, -0.24524465, 0.04578449, 1436.7126, 1436.7126, 960.5991, 726.41156, , 
133186.310455791, 000442, 0.1492782, 0.7319456, 1.1919304, 0.97035366, -0.007304579, -0.23769984, 0.043116663, 1436.6897, 1436.6897, 960.682, 726.4104, , 
133186.327127916, 000443, 0.146741, 0.7327914, 1.1853821, 0.9721657, -0.0072630057, -0.23060763, 0.04075722, 1436.7432, 1436.7432, 960.68976, 726.40405, , 
133186.343799916, 000444, 0.144261, 0.7340438, 1.1799482, 0.973846, -0.0070340424, -0.22381234, 0.038501922, 1437.2289, 1437.2289, 960.7505, 726.38983, , 
133186.360472041, 000445, 0.14166081, 0.73520356, 1.1742357, 0.9754066, -0.0065406887, -0.21727344, 0.036488354, 1437.271, 1437.271, 960.7445, 726.4352, , 
133186.377144125, 000446, 0.13891345, 0.73616976, 1.1680485, 0.9767865, -0.006051435, -0.21127823, 0.034826588, 1437.2555, 1437.2555, 960.82043, 726.39465, , 
133186.393816166, 000447, 0.13604799, 0.73703814, 1.161814, 0.97794473, -0.00549281, -0.20610826, 0.033364147, 1437.2518, 1437.2518, 960.8122, 726.39526, , 
133186.410488208, 000448, 0.13308007, 0.7378343, 1.1556531, 0.97894466, -0.0048160963, -0.20153633, 0.032049682, 1437.2135, 1437.2135, 960.8834, 726.3924, , 
133186.427160375, 000449, 0.13003412, 0.73854756, 1.1495887, 0.9799023, -0.004283118, -0.19708624, 0.030496007, 1437.2365, 1437.2365, 960.9457, 726.444, , 
133186.443832416, 000450, 0.12652063, 0.739597, 1.1437962, 0.9808608, -0.0040489733, -0.1925742, 0.0284734, 1437.1906, 1437.1906, 960.943, 726.47516, , 
133186.4605045, 000451, 0.12303271, 0.74044585, 1.1380506, 0.9818173, -0.0039068963, -0.1879672, 0.026225623, 1437.2479, 1437.2479, 961.01373, 726.4459, , 
133186.477176583, 000452, 0.11960806, 0.7409808, 1.132275, 0.9827814, -0.0033349742, -0.18314408, 0.024244258, 1437.8407, 1437.8407, 961.08105, 726.4588, , 
133186.493848458, 000453, 0.11606764, 0.74134505, 1.1265476, 0.98370004, -0.0018750506, -0.17831351, 0.023129899, 1437.8943, 1437.8943, 961.0938, 726.4705, , 
133186.51052075, 000454, 0.11232113, 0.74162513, 1.1209404, 0.98446864, 0.0011007617, -0.17396149, 0.023612805, 1437.7948, 1437.7948, 961.1458, 726.40875, , 
133186.527192625, 000455, 0.108287595, 0.7419044, 1.1154518, 0.98488057, 0.006406775, -0.17094363, 0.027338633, 1437.8446, 1437.8446, 961.1656, 726.38965, , 
133186.543864833, 000456, 0.10378306, 0.742092, 1.1102434, 0.9847427, 0.014207668, -0.16983615, 0.03515086, 1437.9325, 1437.9325, 961.2063, 726.392, , 
133186.560536708, 000457, 0.099287, 0.7422653, 1.1051371, 0.98414284, 0.022480238, -0.16992919, 0.045622952, 1437.9747, 1437.9747, 961.2482, 726.3855, , 
133186.577208875, 000458, 0.095115684, 0.74242157, 1.1001474, 0.9837178, 0.02780221, -0.1690124, 0.0544156, 1437.8483, 1437.8483, 961.29565, 726.40424, , 
133186.593880916, 000459, 0.09127908, 0.74248976, 1.0953822, 0.98415965, 0.02885198, -0.16496564, 0.058168724, 1437.6572, 1437.6572, 961.3982, 726.40814, , 
133186.610552958, 000460, 0.08759934, 0.7424421, 1.0908016, 0.9853482, 0.027851848, -0.15793288, 0.05805471, 1437.6992, 1437.6992, 961.3923, 726.42206, , 
133186.627225041, 000461, 0.08392396, 0.7423525, 1.0863297, 0.9867657, 0.026458329, -0.14952669, 0.056878496, 1437.7948, 1437.7948, 961.42633, 726.41547, , 
133186.643897166, 000462, 0.08030989, 0.7426194, 1.0824392, 0.988102, 0.024792401, -0.14117606, 0.055757906, 1437.8217, 1437.8217, 961.4349, 726.33594, , 
133186.660569166, 000463, 0.07660688, 0.7428155, 1.0785019, 0.98928374, 0.022897186, -0.1333954, 0.05476455, 1437.7566, 1437.7566, 961.43835, 726.33167, , 
133186.67724125, 000464, 0.0727414, 0.7428007, 1.0743753, 0.9902509, 0.021119347, -0.126454, 0.054465666, 1437.8713, 1437.8713, 961.48737, 726.3477, , 
133186.693913375, 000465, 0.06875746, 0.74265563, 1.0702754, 0.9909964, 0.019591013, -0.120466344, 0.055046167, 1437.9248, 1437.9248, 961.4692, 726.34076, , 
133186.710585458, 000466, 0.06472899, 0.74240756, 1.0663532, 0.9916176, 0.018126026, -0.11500872, 0.056026235, 1437.8523, 1437.8523, 961.46014, 726.355, , 
133186.7272575, 000467, 0.06075675, 0.7420881, 1.0627359, 0.992304, 0.016223388, -0.109139845, 0.056195814, 1437.7412, 1437.7412, 961.46704, 726.3541, , 
